id,target_name_ar,sentence,subject,relation,object,evidence,split
398,نواف سليمان علي الخميس الفزيع,الموسوعه الحره نواف الفزيع معلومات شخصيه اسم الولاده نواف سليمان علي الخميس الفزيع الميلاد (العمر 51-52) الجنسيه الديانه مسلم منصب نايب في مجلس الامه الكويتي المبطل ديسمبر 2012 الحياه العمليه المدرسه الام جامعه الكويت,,,,,
399,بدر العازمي,سفير/ غازي حامد الفضلي ويرافقه مسوول الشوون القنصليه/ بدر العازمي مع مدير اداره الهجره لدا وزاره الداخليه البلغاريه المفوض الكبير/ نيكولاي نيكولوف ونوابه وذلك لتذليل كافه العقبات التي تواجه المواطنين الكويتيين الراغبين في الاقامه في بلغاريا وتسهيل معاملاتهم اقام سعاده ال,,,,,
400,بدر العازمي,لبحث تسهيل دخول المواطنين الكويتيين الذين يرغبون بدخول بلغاريا عبر الحدود البلغاريه التركيه ولتلافي اي عقبات قد تعترضهم التقا سعاده السفير/ غازي حامد الفضلي ويرافقه مسوول الشوون القنصليه/ بدر العازمي مع مدير اداره الهجره لدا وزاره الداخليه البلغاريه المفوض الكبير/ نيكولاي نيكولوف ونوابه,,,,,
401,فيصل سعيد نافل سعد الغريب,الرييسيه / الاشخاص / فيصل سعيد نافل سعد الغريب فيصل سعيد نافل سعد الغريب العايله الغريب المشاركات في الحكومه الحكومه الوزاره الحكومه 44 وزاره العدل وزير العدل وزاره الاوقاف والشوون الاسلاميه وزير الاوقاف و الشوون الاسلاميه المشاركات في الانتخابات ومجالس الامه الانتخابات الدايره الترتيب عدد الاصوات النتيجه مجلس الامه 2003 السالميه (2003) 9 252 خسر,,,,,
402,سالم فلاح مبارك الحجرف,الموسوعه الحره الدكتور سالم فلاح مبارك الحجرف وزير الكهرباء والماء والطاقه المتجدده في المنصب 17 يناير,,,,,
403,سالم فلاح مبارك الحجرف,وزير «الكهرباء» و«الاسكان» سالم الحجرف: سنعمل جاهدين لتذليل جميع الصعوبات في القطاعات الحيويه سالم الحجرف علي العلاس 17 يناير 2024 06:26 م قال وزير الكهرباء والماء والطاقه المتجدده وزير الدوله لشوون الاسكان الدكتور سالم فلاح مبارك الحجرف «اود ان ارفع لمقام سمو امير البلاد الشيخ مشعل الاحمد,,,,,
404,خليفة ثامر الحميدة,6 اكتوبر 2022 الامير نواف الاحمد الجابر الصباح رييس الوزراء احمد النواف الاحمد الصباح معلومات شخصيه اسم الولاده خليفه ثامر الحميده مكان الميلاد مواطنه الديانه الاسلام الاب ثامر الحميده الحياه العمليه المهنه سياسي اللغه الام اللغه العربيه تعديل مصدري,,,,,
405,خليفة ثامر الحميدة,خليفه ثامر الحميده نبذه المناصب الوزاريه الحاليه والسابقه حاله الوزير الا من الوزاره استقاله الحكومه 2022-10-06,,,,,
406,عبدالله علي عبدالله السالم المبارك الصباح,"kw 28 January 2024 ""كونا : السيره الذاتيه لوزير الدفاع الشيخ عبدالله علي عبدالله السالم الصباح",,,,,
407,حمود يوسف أحمد النصف,الموسوعه الحره حمود يوسف النصف مناصب معلومات شخصيه اسم الولاده حمود يوسف احمد النصف الميلاد 1928 تاريخ الوفاه 23 يناير 2001 (73 سنه) الجنسيه الديانه مسلم الحياه العمليه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
408,أحمد عبدالمحسن تركي المليفي,وزير التربيه والتعليم العالي وزير العدل بالكويت سابقا احمد عبدالمحسن تركي المليفي,,,,,
409,رجا حجيلان شباب المطيري,الموسوعه الحره رجا حجيلان شباب المطيري معلومات شخصيه تاريخ الميلاد 1941 (العمر 85 سنه) الجنسيه كويتي الديانه مسلم مناصب الحياه العمليه المهنه نايب سابق في مجلس الامه الكويتي تعديل مصدري,,,,,
410,رجا حجيلان شباب المطيري,النايب رجا حجيلان شباب المطيري النايب رجا حجيلان شباب المطيري المصور : ارشيف,,,,,
411,مهلهل خالد أحمد جاسم المضف,الموسوعه الحره معلومات شخصيه اسم الولاده الميلاد 29 ابريل 1971 (العمر 54 سنه) الجنسيه الديانه مسلم الاب خالد احمد المضف الحياه العمليه المدرسه الام الهييه العامه للتعليم التطبيقي والتدريب المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
412,مهلهل خالد أحمد جاسم المضف,"3 مجلس الامه الكويتي 2020 4 الموضوع الموقف استجواب الوزير حمد جابر العلي (يناير 2022) استجواب الوزير احمد ناصر الصباح (فبراير 2022) استجواب الوزير علي حسين الموسا (مارس 2022) مراجع مهلهل خالد احمد المضف نسخه محفوظه 2021-02-10 علا موقع واي باك مشين نسخه محفوظه 2020-01-24 علا موقع واي باك مشين ""اداء النايب مهلهل المضف في مجلس الامه"" مركز اتجاهات للدراسات والبحوث",,,,,
413,طاهر علي طاهر إبراهيم الفيلكاوي,الموسوعه الحره طاهر الفيلكاوي معلومات شخصيه اسم الولاده طاهر علي طاهر ابراهيم الفيلكاوي الميلاد 1958 (العمر 68 سنه) الجنسيه الديانه مسلم الحياه العمليه المدرسه الام ماجستير في الدراسات الاستيراتيجيه المهنه سياسي الحزب مستقل تعديل مصدري,,,,,
